Period Type,User,Status,Start Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,> Count,Active Hours,On Hours,User Hours
week,Student,Active,11/30/20,0.07,0.07,0.05,0.17,0.03,0.03,0.07,0.05,0.12,0.07,0.25,0.5,0.17,0.28,0.2,0.02,0.0,0.0,0.0,0.0,0.0,2.13,13.72,22.12
week,Student,Active,11/23/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,0.0
week,Student,Active,11/16/20,2.72,1.58,1.6,0.78,0.32,0.27,0.25,0.58,0.45,0.43,0.4,0.6,1.0,2.9,2.6,0.35,0.0,0.0,0.0,0.0,0.0,16.83,24.78,141.6
week,Student,Active,11/09/20,1.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,16.68,1.53
week,Student,Active,11/02/20,2.73,0.95,1.5,1.2,0.33,0.33,0.4,0.27,0.15,0.03,0.13,0.28,0.55,0.72,0.92,0.43,0.0,0.0,0.0,0.0,0.0,10.93,24.28,66.95
week,Student,Active,10/26/20,0.45,0.63,0.3,0.1,0.13,0.23,0.1,0.15,0.28,0.62,0.95,0.52,1.1,0.98,0.53,0.73,0.0,0.0,0.0,0.0,0.0,7.82,12.97,80.15
week,Student,Active,10/19/20,0.73,0.63,0.65,0.42,0.57,0.73,0.58,0.55,0.45,0.73,0.65,0.35,0.88,1.3,1.38,0.73,0.55,0.0,0.0,0.0,0.0,11.9,30.78,115.58
week,Student,Active,10/12/20,0.62,0.38,0.48,0.3,0.38,0.02,0.02,0.0,0.03,0.03,0.02,0.03,0.03,0.07,0.78,0.8,0.65,0.0,0.0,0.0,0.0,4.65,14.27,44.35
week,Student,Active,10/05/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0
week,Student,Active,09/28/20,0.05,0.42,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.97,1.93
week,Student,Active,09/21/20,0.1,0.1,0.12,0.03,0.03,0.03,0.03,0.07,0.03,0.08,0.07,0.12,0.08,0.57,0.3,1.38,0.02,0.0,0.0,0.0,0.0,3.17,3.37,41.12
week,Student,Active,09/14/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
week,Student,Active,09/07/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
week,Student,Active,08/31/20,0.03,0.02,2.55,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.18,0.72,0.15,0.05,0.07,0.0,0.0,0.0,0.0,3.82,6.58,24.82
week,Student,Active,08/24/20,0.32,0.12,0.22,0.13,0.52,1.17,0.0,0.02,0.02,0.0,0.02,0.03,0.88,0.4,0.12,0.2,0.78,0.0,0.0,0.0,0.0,4.93,18.15,47.53
week,Student,Active,08/17/20,0.2,0.13,0.03,0.08,0.08,0.05,0.03,0.03,0.03,0.47,0.48,0.77,0.32,0.33,0.58,1.85,0.67,0.0,0.0,0.0,0.0,6.15,29.47,80.07
week,Student,Active,08/10/20,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,15.9,0.35
week,Student,Active,08/03/20,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,15.03,0.4
